6100,2007年12月、福岡県大牟田市に1号店を開店。フランチャイズシステムにより店舗網を拡大し、2009年末には200店舗を突破した。一般的なたい焼きと違って皮の材料に卵黄を含まず皮の色が白い、「白いたいやき」を初めて量産した会社である。2009年12月からは新製品として「どらたい焼き」をhttp:meieki.keizai.bizheadline1038いいとこ取り？の「どらたい焼き」−白いたい焼き「尾長屋」が新商品-名駅経済新聞、2009年12月14日、2010年からは「黄金たいやき」を取り扱っている。かつてイメージキャラクターに佐々木健介を起用していた。2009年3月に佐々木健介の所属する会社・健介officeがフランチャイジーとして埼玉県越谷市に尾長屋の店舗をオープンさせた（現在は閉店）のがきっかけである。http:www.sponichi.co.jpbattleflashKFullFlash20090324016.html健介ドッカ～ンと鯛焼き店オープン！-スポーツニッポン、2009年3月24日
6100,*本社:兵庫県神戸市兵庫区荒田町1-1-14。店舗の多くは、医学部や大学病院内もしくは近辺に存在している。
6100,''さくら薬局'''の名称で、2010年4月現在297店舗の調剤薬局を運営している。1982年に、東京都板橋区で創業。1995年から株式を店頭公開しており、2004年からはジャスダック市場に上場していた。1999年にイオンと提携したことから、主要な株主は森社長（23.9%）、梶会長（当時）（20.9%）、イオン（20.9%）であった。しかし、マネジメント・バイアウト（MBO）のため、クラフトフィナンシャルホールディングス株式会社が株式公開買い付けを行い、今後同社とその親会社であるクラフトホールディングス株式会社両社の完全子会社となる。同社には、イオン(企業)|イオン株式会社が20.0%、ツルハホールディングス|株式会社ツルハホールディングスが2.7%出資しhttp:www.kraft-net.co.jpirpdfir080129-02.pdf親会社等及び主要株主である筆頭株主並びに主要株主の異動に関するお知らせ、引き続きハピコムに属していたが、その後、ハピコムの参加企業やイオン株式会社のグループ企業一覧に列挙されなくなった。また、首都圏に20店舗を抱えるドラッグストア事業（HBC事業）については、当社が新設分割により株式会社サクラドラッグを設立して分社化した後、株式の全てを株式会社ツルハホールディングスへ譲渡した（その後、2011年5月に同社の事業子会社の一つであるツルハ|株式会社ツルハに吸収合併され、店舗ブランドも「ツルハドラッグ」に統合した）。
6100,業務内容は各種本|書籍や文房具、DVD等の小売|小売業および、官報や政府刊行物の取り扱い。日本出版販売株式会社が運営する本屋タウンに加盟しているほか、独自に雑誌宅配サービスも行っている。もともとは安政年間に現在の長野県長野市の小さな店であったが、12代当主が長野県における教育の功労者である渡辺敏、浅岡一の兄弟（福島県二本松市出身）と親交があり、福島に出店することを勧められたといわれる。2009年3月11日に創業100周年を迎えた。なお、戦前の西沢書店は紀伊国屋書店などとならび全国に販売網を持つ大手書店であった。その後各地の店舗は譲渡・閉店され現在残っているのは長野・福島のみとなっている。なおそれぞれ分社化しており直接の資本関係はない。大手書店の名残として官報販売所が長野・福島双方に設置されている。福島県会津若松市にも同名の書店があるが（西沢書店本店、会津アピオ店、会津門田店）、資本関係がなくまったくの別会社である。
6100,先島諸島を含む沖縄県内全域で20店舗（中の町店はコンタクトセンター併設）を展開するチェーン。県内最大手の東江メガネと勢力を二分している。
6100,1982年、浅山忠彦（現：会長）が味王食品株式会社の健康食品通信販売部門「浅山ファミリークラブ」として発足させる。1993年に株式会社に組織変更し、社名を「株式会社エーエフシー」とする。2005年、現住所に新社屋完成。健康食品だけでなく、家具やリビング品、日用雑貨も取り扱った経歴がある。2011年、全国の百貨店に展開する株式会社AFCもりや及び株式会社正直村を吸収合併する。
6100,1910年（明治43年）創業、1962年（昭和37年）4月に'''にいつフードセンター'''を設立、同年に新津市本町（現新潟市秋葉区新津本町）にスーパーマーケット一号店である三の町店を開店させた。新津市|旧新津市、白根市|旧白根市（現新潟市南区(新潟市)|南区）、加茂市に計8店舗（2009年4月1日現在）を運営している。
6100,従来は山形県下全域を営業エリアとし、業務を展開していたが、体制の見直しに伴い庄内地区の事業所を山形日産自動車販売に譲渡。県内陸地部での営業に専念する体制となった。小関家による同族経営企業である。
6100,創業は明治2年、日本最初の牛肉屋として京都猪熊四条に「盛牛舎森田」を開業した。その後大正元年、大正天皇の即位式には森田牧場の牛乳と牛肉を献上し、その後も宮内省、陸軍省の御用達を許される。昭和47年株式会社ミートモリタ屋設立し、スーパーマーケットとして歩み始める。
6100,1983年7月に「有限会社ヤマグチ薬局」として創業して以来、調剤専門の薬局チェーンとして神奈川県や東京都を中心に埼玉県や千葉県、山梨県、滋賀県にも店舗展開している。
6100,2014年4月27日、デザイナーであるエイデン・クラーク、ジェイコブ・マッキンリーによって設立される。主にロゴマーク、架空の武器のデザインなどを手がけている。ブランドロゴは円錐、ブランドカラーはロイヤルブルーである。また、傘下ブランドとしてタイラー・バイ・クラーク(英称:TylrbyClrk)、アーク・バイ・マッキンリー(英称:A.R.K.byMcKnly)を展開している。
