7200,2005年7月25日、同日開催された当時のフルキャスト取締役会にて、本業である人材派遣事業によって得られるノウハウの提供や登録キャストおよびキャストの派遣先となるクライアント双方のニーズに応じた顧客本位の銀行を設立すべく、銀行設立準備会社の設立を発表した{{PDFlink|http:www.fullcastholdings.co.jpaboutuspdf050725_01.pdf銀行設立に向けた準備を開始-フルキャスト(当時)}}。この時点では、2006年開業をめどとしていたが、2005年8月15日付で準備会社である当社の設立があった以外には、免許取得見込み時期が未定であるなど、具体的な開業までの日程については明確に決定はされていなかった。その後の進展のないまま、2006年1月23日になって、中小企業・ベンチャー企業向け融資の収益基盤に不確実性が生じたこと、フォーメイト|フルキャストファイナンスの事業により、若年層向けのサポートに関しては一定の目的はクリアしていたことを理由として{{PDFlink|http:www.fullcastholdings.co.jpaboutuspdf20060123_01.pdf銀行設立準備の中止に関するお知らせ-フルキャスト(当時)}}、計画の中止を突如発表した。なお、設立から吸収合併にいたるまで、当時のフルキャストの完全子会社のままであったが、開業までに、銀行法上の主要株主を集めず、フルキャストグループとのパートナー企業によるコンソシアム形式によって他の株主を集めることを目的に、当時のフルキャストによる完全支配を一時的なものとすることから、一貫して「非連結子会社」の扱いとなっていた。その後、準備会社であった当社はフルキャストファイナンスに吸収合併され、解散することとなったが、皮肉にもフルキャストファイナンスはグループの合理化に伴ってフルキャストグループから外れ、併せて社名から「フルキャスト」が外れることになり、フォーメイトという社名となったが、同社は2010年に破産に至り、経営破綻している。
7200,投資家から集めた資金をもとに、不動産などを保有し運用することを目的とした不動産投資法人。不動産などの運用は資産運用会社（東急リアル・エステート・インベストメント・マネジメント）、取得した不動産などの資産の保管は資産保管会社（三菱UFJ信託銀行）、その他の事務は一般事務受託者（三菱UFJ信託銀行）が行っている。
7200,東京ガスリース採用サイト|主要株主東京ガス株式会社　100%|外部リンクhttp:www.tg-lease.co.jpindex.htmltg-lease.co.jp}}'''東京ガスリース株式会社'''（とうきょうがすりーす、英文社名:'''TokyoGasLeaseCo.Ltd.'''）は、東京都新宿区に本社を置く、日本のリース会社。東京ガス株式会社の100%連結子会社である。
7200,1989年に福銀ユニオンクレジット株式会社として設立。2000年に商号を福銀ユーシーカード株式会社に変更。さらに2008年には、福島保証サービス株式会社を吸収合併し、商号を'''株式会社福島カードサービス'''に変更した。ユーシーカード株式会社（UCカード）のブラザーズカンパニーとしてクレジットカード（UCカード）の発行やUCの加盟店の開拓を行っている。
7200,1969年7月に自営業者及び個人顧客への事業資金等の貸付を目的として株式会社朝日企業を設立。br（商号は1983年1月に株式会社朝日不動産ローンに、1995年10月に現社名に変更している）br不動産担保ローン専業大手。独特のノウハウで貸倒率が低い（2011年3月期で0.08％）のが特長。brミドルリスク・ミドルリターンのビジネスモデルを堅実に実践している会社として、2002年7月にはbr経済産業省の産業構造審議会産業金融部会の中間報告に取り上げられた。
7200,1985年にしがぎんリース株式会社として設立。その後別会社であったしがぎんキャピタル株式会社と合併し、現在の名称となった。滋賀県を拠点とし、中小企業の環境配慮に対する取組支援を行う。2004年に日本政策投資銀行より、環境への取組評価から「環境配慮型経営促進事業」制度による融資が実行された（地方銀行系リース会社では全国初）http:www.dbj.jpnewsarchiverel20041101_ven1.htmlしがぎんリース・キャピタル(株)ついて、地方銀行系リース会社に対する全国初の「環境配慮型経営促進事業」制度を適用-日本政策投資銀行　平成16年11月1日。また、地域の環境保全活動に対する支援を目的として、NPO法人の自立を支援する基金へも寄付を行っている「おうみNPO活動基金」へ2団体から寄付金-滋賀報知新聞　平成21年9月16日。2014年4月には滋賀銀行と共同で、地域経済活性化支援機構（旧企業再生支援機構）のファンド運営子会社REVICキャピタルとしがぎん成長戦略ファンド投資事業有限責任組合を設立し、滋賀県を中心に活動する中堅・中小企業の事業支援を行っている投資ファンドに力点　京都・滋賀の金融、景気回復で-京都新聞　平成26年6月4日。
7200,2004年（平成16年）4月にアイフルの完全子会社だったハッピークレジット株式会社、株式会社信和（屋号はスマイル）、山陽信販株式会社の3社がハッピークレジットを存続会社として合併し、'''トライト'''株式会社として設立した。101店舗（有人店舗49店無人店舗52店）を有し、構成3社の地盤だった関西・中部・中国地方を営業エリアとしていたhttp:www.ir-aiful.comdatacurrentnewsobj-319-datafile.pdf消費者金融子会社「トライト株式会社」営業開始のお知らせ|ニュースリリース|アイフル株式会社|。「ファイト!ファイト!トライト!」のキャッチコピーを用いて広告活動を行っていた。3つの前身企業のうち山陽信販は消費者金融のほかクレジットカード事業と割賦販売事業も営んでいたが、3社合併にあたって後者の2つの事業は同じくアイフルの子会社であるライフ(信販)|ライフが引き継いでいる。nameaiful_news2932007年（平成19年）12月に貸付けを停止し、その後貸金業を廃業した。親会社のアイフルの経営悪化により、2009年（平成21年）9月、ネオラインキャピタルに売却されたnameaiful_news1714http:www.ir-aiful.comdatacurrentnewsobj-1714-datafile.pdf子会社の異動（株式譲渡）及び関係会社貸付金の譲渡に関するお知らせ|ニュースリリース|アイフル株式会社。同年11月に、社名を株式会社'''ヴァラモス'''に変更した。その後、2012年（平成24年）1月にネオラインホールディングス（現在はJTインベストメントに改称の上解散）はヴァラモスの全株式を第三者に譲渡し、ネオライングループとは資本関係がなくなったnameneoline_newshttp:neoline.co.jptopicspdf20120131.pdfグループ再編に関するお知らせ|ニュースリリース|ネオラインホールディングス株式会社。2012年（平成24年）2月、社名を株式会社ギルドに変更し、本店を大阪市に移転した。{{citeweb|urlhttp:blog.goo.ne.jpskn001eaec7a755632e6cfad2c79b59030ebeba|title株式会社ヴァラモス（旧トライト）は株式会社ギルドに商号変更し、大阪に本店を移転。|publisher関根圭吾|date2012-03-08|accessdate2012-05-06}}。
7200,*本社：シンガポールオーチャードロード３９１義安城ビル23階*設立：2012年6月*代表者：大島公一（CEO兼ディレクター）*役員数:取締役3名*従業員数：87名（グループ含む2013年3月末現在）*関連会社：リラウンジ株式会社（東京都）、インフォーシズ株式会社（埼玉県）、株式会社アズユーウィッシュ（東京都）　他数社
7200,山口銀行ともみじホールディングス（もみじ銀行）の経営統合により設立されたYMFGは、それぞれの銀行が系列のクレジットカード会社（やまぎんカード・もみじカード）を持っていたが、リテールファイナンス事業の強化を目ざしていたYMFGと、地域金融機関との提携による新たなエリア戦略の展開を検討してきたクレディセゾンとの包括提携{{Citepressrelease|urlhttp:www.ymsaison.co.jptopicspdfnews_070330.pdf|formatPDF|title山口フィナンシャルグループとクレディセゾンとの包括提携について|publisher山口フィナンシャルグループ・山口銀行・もみじ銀行|date2007年3月30日|accessdate2012年12月24日}}に基づいて設立された。なお、ワイエムセゾン設立後もやまぎんカード・もみじカードとの経営統合は行わず、会員管理はそれぞれ独立して行っている。設立当初より『地域密着』を謳い、広島・山口・北九州の加盟店でのショッピングにポイントが付与される他、利用額の一部を地域貢献活動として地域活性化事業への寄付を行うことを特色としている。第1回の寄付先には、MAZDAZoom-Zoomスタジアム広島|（新）広島市民球場（MAZDAZoom-Zoomスタジアム広島）の整備基金、第66回国民体育大会|おいでませ!山口国体の基金、北九州市環境局への寄付が行われた{{Citepressrelease|urlhttp:www.ymsaison.co.jptopicspdfnews_081211.pdf|titleYM《セゾン》カードの地域貢献対象先の決定について～ショッピングご利用金額の一部を地域活性化事業に寄付～|date2008年12月11日|accessdate2012年12月24日}}。
7200,フルキャストホールディングスの子会社で勤務する労働者向けの金銭貸出および提携企業との割引優待等を提供する部門を担当していたが、フルキャストHDが当社の役員へ株式を譲渡し、債権を別の企業に売却したため、フルキャストHDとの資本関係はなくなった。当初は、フルキャストグループ各社に登録するキャスト向けの会員証である「フルキャストカード(当初は、フルキャストメンバーズカード)」（登録時期により、色はゴールド・オレンジなどがあり、カードの材質自体も磁気ストライプのついたプラスチックカードのときとANAマイレージクラブ|AMCのテンポラリカードのような紙カードの場合とがある）が発行され、それを提示（あるいは事前申し込み）することで、提携している店舗・企業の施設の優待が受けられた。また、プラスチックカードが発行された場合は、登録支店への申し込みにより、サラ金カードとしても利用することが可能であった。なお、グループ社員やグループに登録するキャスト以外へのサラ金業務は行っていなかった。2005年頃にはグループで新たな形態の銀行#フルキャストホールディングス|銀行設立をもくろんでいた時期があったが頓挫し、金融関係は当社に集約された経緯がある。準備会社として設立された法人（株式会社フルキャストパートナーズ）も、個人向け事業では重複事業となっていた部分もあったことから、当社が吸収合併している。フルキャストホールディングスの子会社向け福利厚生事業および金銭貸出業務は、2009年（平成21年）5月31日をもって完全に廃止され、以降は、従前からの利用分に関わるキャッシングの返済のみを受け付けていたが、フルキャストグループから離れたことで、最大の顧客を失ったことによる経営難と貸金業業界全体の急激な環境変化のあおりをまともに受けることになり、2010年（平成22年）6月10日付で、破産手続開始されたhttp:www.fukeiki.com201006fourmate-fullcast-finance.html貸金業のフォーメイトが倒産、元フルキャスト傘下不景気.COM。また同日付で、当社の債権が分割された上で、Jトラストフィナンシャルサービス株式会社(ロプロを経て現・日本保証)・パルティール債権回収株式会社の2社が譲受した。以降の返済は、譲受先および管財人より通知が来るとしているhttp:yamazaki-law.comfourmate.html破産管財人弁護士山﨑雄一郎による株式会社フォーメイト（旧株式会社フルキャストファイナンス）債権者に対する通知http:partir-servicer.jptopics2010.htmlトピックスパルティール債権回収株式会社。その後日本保証が引き継いだ債権については日本保証の事業再編により、2015年10月1日より株式会社クレディアに引き継がれている。
